1, 0.9580317778511512
2, 0.18601210709197247
3, 0.9400507108153361
4, 0.8541029908446379
5, 1.0331116682246961
6, 0.9393609783686752
7, 0.9171167240215369
8, 0.8861407949188039
9, 1.082474386486654
10, 0.9594036868863887
11, 0.8370857937343648
12, 0.9598550780946461
13, 0.9362020946587498
14, 0.8936076379369942
15, 0.9097321884309814
16, 0.9943865468970134
17, 0.9159515810265345
18, 0.996742617938993
19, 0.955433524123388
20, 0.9568144789274287
21, 0.9550540681200486
22, 0.8334376881717566
23, 0.2655285616956546
24, 0.4811028569083257
25, 1.6114111513548621
26, 0.47865483567775957
27, 0.5327805796682247
28, 0.4872709486355608
29, 0.47800593280007386
30, 0.4647851051114508
31, 0.5016753449008164
32, 1.7668202732642075
33, 0.4790586378376191
34, 0.4710394778125099
35, 0.9372257990754598
36, 0.49204901934646794
37, 0.5176325141492583
38, 0.47172437018071245
39, 0.4014072532767704
40, 0.38738797197394176
41, 1.144125604969323
42, 0.4661430992006154
43, 0.4187952365967173
44, 0.4251713463652738
45, 0.48426743992358084
46, 0.42678254767526763
47, 0.460501440941894
48, 0.4286199011580733
49, 0.512320695456117
50, 0.5395738422561428
51, 0.5924095232663511
52, 0.3961073611447603
53, 0.4895352503356584
54, 0.10032068048892398
55, 0.35906896759204443
56, 0.49713896636157706
57, 0.3914113065010963
58, 0.45365534265544805
59, 0.44498555037340126
60, 0.3999899690233889
61, 0.3983635539177702
62, 0.38503219666444094
63, 0.375087694226472
64, 0.26423150542077994
65, 0.37778679199960113
66, 0.3726811612555633
67, 0.4280033008222229
68, 0.36254025121020195
69, 0.3601047764604505
70, 0.3820739741709132
71, 0.22468269966218368
72, 0.9027358375007323
73, 1.3705777867409228
74, 1.4786188539074072
75, 1.2732641722034426
76, 1.170832610465349
77, 1.2257857379584622
78, 1.3116064565718677
79, 1.2426925044872368
80, 1.2667588169861939
81, 1.2252019594709105
82, 1.3846734239352756
83, 1.2259139784946236
84, 1.2940401230048324
85, 0.34996165970861376
86, 1.3373583527846962
87, 1.1275361626963287
88, 1.2662146041313493
89, 1.2224706694271912
90, 1.2453228853284826
91, 1.090065219225808
92, 1.2252346747746192
93, 1.2227902209779022
94, 1.2677389377367931
95, 1.2792381821292125
96, 1.1867182169661132
97, 1.2275851496026777
98, 1.1836959852896107
99, 1.2191411198378515
100, 1.2024221234117483
101, 1.2510687967598582
102, 1.2839056587669635
103, 1.2702574904354555
104, 1.277434652354787
105, 1.1974523958987235
106, 1.2211524847798385
107, 1.0480696262568772
108, 1.2784346846846846
109, 1.2314564274363269
110, 1.3136086788479735
111, 1.2468823751204459
112, 1.2541751527494909
113, 1.2332334699884369
114, 1.28426708094637
115, 1.1414655179297184
116, 0.9079317956915582
117, 1.0689572469710802
118, 1.141918250006108
119, 1.257478838146887
